Date,Year,Month,Product_ID,Territory_ID,TRx_Count,NRx_Count,Refill_Count,Gross_Sales_USD,Net_Sales_USD,Sales_Rep_Calls,Sample_Units_Distributed
2024-03-01,2024,3,PRD_005,TER_WE_01,290,68,222,529250,359890.0,33,33
2024-03-01,2024,3,PRD_005,TER_WE_02,279,87,192,509175,346239.0,59,53
2024-03-01,2024,3,PRD_006,TER_NE_01,547,113,434,1066650,693322.5,49,85
2024-03-01,2024,3,PRD_006,TER_NE_02,502,76,426,978900,636285.0,38,51
2024-03-01,2024,3,PRD_006,TER_MW_01,522,75,447,1017900,661635.0,28,54
2024-03-01,2024,3,PRD_006,TER_MW_02,476,71,405,928200,603330.0,31,37
2024-03-01,2024,3,PRD_006,TER_SO_01,560,87,473,1092000,709800.0,62,61
2024-03-01,2024,3,PRD_006,TER_SO_02,620,112,508,1209000,785850.0,26,64
2024-03-01,2024,3,PRD_006,TER_WE_01,632,100,532,1232400,801060.0,65,68
2024-03-01,2024,3,PRD_006,TER_WE_02,624,117,507,1216800,790920.0,63,78
2024-03-01,2024,3,PRD_007,TER_NE_01,549,155,394,1866600,1269288.0,58,114
2024-03-01,2024,3,PRD_007,TER_NE_02,527,97,430,1791800,1218424.0,74,54
2024-03-01,2024,3,PRD_007,TER_MW_01,556,152,404,1890400,1285472.0,27,64
2024-03-01,2024,3,PRD_007,TER_MW_02,540,133,407,1836000,1248480.0,41,86
2024-03-01,2024,3,PRD_007,TER_SO_01,645,142,503,2193000,1491240.0,41,72
2024-03-01,2024,3,PRD_007,TER_SO_02,686,196,490,2332400,1586032.0,56,133
2024-03-01,2024,3,PRD_007,TER_WE_01,661,155,506,2247400,1528232.0,28,116
2024-03-01,2024,3,PRD_007,TER_WE_02,639,152,487,2172600,1477368.0,28,75
2024-03-01,2024,3,PRD_008,TER_NE_01,493,79,414,1725500,1121575.0,68,45
2024-03-01,2024,3,PRD_008,TER_NE_02,487,71,416,1704500,1107925.0,70,52
2024-03-01,2024,3,PRD_008,TER_MW_01,533,87,446,1865500,1212575.0,59,56
2024-03-01,2024,3,PRD_008,TER_MW_02,472,103,369,1652000,1073800.0,37,58
2024-03-01,2024,3,PRD_008,TER_SO_01,661,133,528,2313500,1503775.0,71,60
2024-03-01,2024,3,PRD_008,TER_SO_02,589,123,466,2061500,1339975.0,36,84
2024-03-01,2024,3,PRD_008,TER_WE_01,644,121,523,2254000,1465100.0,34,55
2024-03-01,2024,3,PRD_008,TER_WE_02,587,117,470,2054500,1335425.0,40,73
2024-04-01,2024,4,PRD_001,TER_NE_01,497,101,396,290745,197706.6,34,65
2024-04-01,2024,4,PRD_001,TER_NE_02,459,115,344,268515,182590.2,32,47
2024-04-01,2024,4,PRD_001,TER_MW_01,415,128,287,242775,165087.0,56,84
2024-04-01,2024,4,PRD_001,TER_MW_02,446,83,363,260910,177418.8,40,48
2024-04-01,2024,4,PRD_001,TER_SO_01,582,113,469,340470,231519.6,30,58
2024-04-01,2024,4,PRD_001,TER_SO_02,591,180,411,345735,235099.8,44,80
2024-04-01,2024,4,PRD_001,TER_WE_01,600,156,444,351000,238680.0,57,91
2024-04-01,2024,4,PRD_001,TER_WE_02,583,148,435,341055,231917.4,63,107
2024-04-01,2024,4,PRD_002,TER_NE_01,451,72,379,266090,172958.5,72,57
2024-04-01,2024,4,PRD_002,TER_NE_02,498,78,420,293820,190983.0,40,34
2024-04-01,2024,4,PRD_002,TER_MW_01,439,65,374,259010,168356.5,52,48
2024-04-01,2024,4,PRD_002,TER_MW_02,549,113,436,323910,210541.5,48,74
2024-04-01,2024,4,PRD_002,TER_SO_01,653,102,551,385270,250425.5,31,46
2024-04-01,2024,4,PRD_002,TER_SO_02,575,92,483,339250,220512.5,62,51
2024-04-01,2024,4,PRD_002,TER_WE_01,637,118,519,375830,244289.5,53,87
2024-04-01,2024,4,PRD_002,TER_WE_02,528,81,447,311520,202488.0,63,64
2024-04-01,2024,4,PRD_003,TER_NE_01,475,101,374,7125,4631.25,57,80
2024-04-01,2024,4,PRD_003,TER_NE_02,474,69,405,7110,4621.5,57,50
2024-04-01,2024,4,PRD_003,TER_MW_01,531,79,452,7965,5177.25,55,39
2024-04-01,2024,4,PRD_003,TER_MW_02,531,106,425,7965,5177.25,67,61
2024-04-01,2024,4,PRD_003,TER_SO_01,619,127,492,9285,6035.25,68,80
2024-04-01,2024,4,PRD_003,TER_SO_02,610,125,485,9150,5947.5,33,71
2024-04-01,2024,4,PRD_003,TER_WE_01,647,123,524,9705,6308.25,36,68
2024-04-01,2024,4,PRD_003,TER_WE_02,621,133,488,9315,6054.75,71,104
2024-04-01,2024,4,PRD_004,TER_NE_01,448,102,346,560000,380800.0,45,67
2024-04-01,2024,4,PRD_004,TER_NE_02,405,113,292,506250,344250.0,68,47
2024-04-01,2024,4,PRD_004,TER_MW_01,485,94,391,606250,412250.0,40,60
2024-04-01,2024,4,PRD_004,TER_MW_02,428,129,299,535000,363800.0,55,101
2024-04-01,2024,4,PRD_004,TER_SO_01,570,171,399,712500,484500.0,51,124
2024-04-01,2024,4,PRD_004,TER_SO_02,581,124,457,726250,493850.0,62,91
2024-04-01,2024,4,PRD_004,TER_WE_01,560,143,417,700000,476000.0,62,63
2024-04-01,2024,4,PRD_004,TER_WE_02,584,179,405,730000,496400.0,45,126
2024-04-01,2024,4,PRD_005,TER_NE_01,212,54,158,386900,263092.0,39,36
2024-04-01,2024,4,PRD_005,TER_NE_02,225,64,161,410625,279225.0,40,47
2024-04-01,2024,4,PRD_005,TER_MW_01,230,71,159,419750,285430.0,65,52
2024-04-01,2024,4,PRD_005,TER_MW_02,220,40,180,401500,273020.0,52,17
2024-04-01,2024,4,PRD_005,TER_SO_01,267,85,182,487275,331347.0,37,34
2024-04-01,2024,4,PRD_005,TER_SO_02,298,84,214,543850,369818.0,67,61
2024-04-01,2024,4,PRD_005,TER_WE_01,307,93,214,560275,380987.0,66,50
2024-04-01,2024,4,PRD_005,TER_WE_02,310,61,249,565750,384710.0,70,31
2024-04-01,2024,4,PRD_006,TER_NE_01,514,75,439,1002300,651495.0,66,35
2024-04-01,2024,4,PRD_006,TER_NE_02,532,78,454,1037400,674310.0,27,49
2024-04-01,2024,4,PRD_006,TER_MW_01,525,76,449,1023750,665437.5,42,55
2024-04-01,2024,4,PRD_006,TER_MW_02,480,69,411,936000,608400.0,61,41
2024-04-01,2024,4,PRD_006,TER_SO_01,619,87,532,1207050,784582.5,25,35
2024-04-01,2024,4,PRD_006,TER_SO_02,629,136,493,1226550,797257.5,65,63
2024-04-01,2024,4,PRD_006,TER_WE_01,596,94,502,1162200,755430.0,68,39
2024-04-01,2024,4,PRD_006,TER_WE_02,640,114,526,1248000,811200.0,48,52
2024-04-01,2024,4,PRD_007,TER_NE_01,547,168,379,1859800,1264664.0,40,117
2024-04-01,2024,4,PRD_007,TER_NE_02,592,127,465,2012800,1368704.0,39,58
2024-04-01,2024,4,PRD_007,TER_MW_01,571,163,408,1941400,1320152.0,28,94
2024-04-01,2024,4,PRD_007,TER_MW_02,593,140,453,2016200,1371016.0,34,56
2024-04-01,2024,4,PRD_007,TER_SO_01,627,189,438,2131800,1449624.0,57,83
2024-04-01,2024,4,PRD_007,TER_SO_02,674,183,491,2291600,1558288.0,65,118
2024-04-01,2024,4,PRD_007,TER_WE_01,693,191,502,2356200,1602216.0,56,128
2024-04-01,2024,4,PRD_007,TER_WE_02,633,140,493,2152200,1463496.0,59,73
2024-04-01,2024,4,PRD_008,TER_NE_01,493,100,393,1725500,1121575.0,46,58
2024-04-01,2024,4,PRD_008,TER_NE_02,475,94,381,1662500,1080625.0,61,41
2024-04-01,2024,4,PRD_008,TER_MW_01,486,93,393,1701000,1105650.0,46,45
2024-04-01,2024,4,PRD_008,TER_MW_02,525,82,443,1837500,1194375.0,68,53
2024-04-01,2024,4,PRD_008,TER_SO_01,653,121,532,2285500,1485575.0,33,68
2024-04-01,2024,4,PRD_008,TER_SO_02,619,103,516,2166500,1408225.0,26,69
2024-04-01,2024,4,PRD_008,TER_WE_01,646,95,551,2261000,1469650.0,43,70
2024-04-01,2024,4,PRD_008,TER_WE_02,603,123,480,2110500,1371825.0,28,80
2024-05-01,2024,5,PRD_001,TER_NE_01,413,92,321,241605,164291.4,41,40
2024-05-01,2024,5,PRD_001,TER_NE_02,408,99,309,238680,162302.4,67,46
2024-05-01,2024,5,PRD_001,TER_MW_01,460,99,361,269100,182988.0,60,74
2024-05-01,2024,5,PRD_001,TER_MW_02,465,101,364,272025,184977.0,53,65
2024-05-01,2024,5,PRD_001,TER_SO_01,538,151,387,314730,214016.4,53,101
2024-05-01,2024,5,PRD_001,TER_SO_02,590,130,460,345150,234702.0,74,59
2024-05-01,2024,5,PRD_001,TER_WE_01,550,149,401,321750,218790.0,74,95
2024-05-01,2024,5,PRD_001,TER_WE_02,584,113,471,341640,232315.2,69,71
2024-05-01,2024,5,PRD_002,TER_NE_01,487,94,393,287330,186764.5,61,40
2024-05-01,2024,5,PRD_002,TER_NE_02,473,95,378,279070,181395.5,29,43
2024-05-01,2024,5,PRD_002,TER_MW_01,478,70,408,282020,183313.0,36,49
2024-05-01,2024,5,PRD_002,TER_MW_02,470,73,397,277300,180245.0,54,31
2024-05-01,2024,5,PRD_002,TER_SO_01,569,103,466,335710,218211.5,37,78
2024-05-01,2024,5,PRD_002,TER_SO_02,558,84,474,329220,213993.0,47,43
2024-05-01,2024,5,PRD_002,TER_WE_01,620,132,488,365800,237770.0,42,68
2024-05-01,2024,5,PRD_002,TER_WE_02,584,104,480,344560,223964.0,66,71
2024-05-01,2024,5,PRD_003,TER_NE_01,472,79,393,7080,4602.0,61,47
2024-05-01,2024,5,PRD_003,TER_NE_02,504,75,429,7560,4914.0,27,59
2024-05-01,2024,5,PRD_003,TER_MW_01,524,91,433,7860,5109.0,67,50
2024-05-01,2024,5,PRD_003,TER_MW_02,488,103,385,7320,4758.0,36,58
2024-05-01,2024,5,PRD_003,TER_SO_01,664,115,549,9960,6474.0,45,74
2024-05-01,2024,5,PRD_003,TER_SO_02,654,93,561,9810,6376.5,68,69
2024-05-01,2024,5,PRD_003,TER_WE_01,591,117,474,8865,5762.25,54,70
2024-05-01,2024,5,PRD_003,TER_WE_02,593,90,503,8895,5781.75,33,42
2024-05-01,2024,5,PRD_004,TER_NE_01,473,107,366,591250,402050.0,32,72
2024-05-01,2024,5,PRD_004,TER_NE_02,480,149,331,600000,408000.0,56,94
2024-05-01,2024,5,PRD_004,TER_MW_01,478,86,392,597500,406300.0,63,60
2024-05-01,2024,5,PRD_004,TER_MW_02,388,77,311,485000,329800.0,61,53
2024-05-01,2024,5,PRD_004,TER_SO_01,584,153,431,730000,496400.0,36,82
2024-05-01,2024,5,PRD_004,TER_SO_02,549,132,417,686250,466650.0,29,83
2024-05-01,2024,5,PRD_004,TER_WE_01,608,111,497,760000,516800.0,67,64
2024-05-01,2024,5,PRD_004,TER_WE_02,582,144,438,727500,494700.0,74,60
2024-05-01,2024,5,PRD_005,TER_NE_01,235,58,177,428875,291635.0,72,34
2024-05-01,2024,5,PRD_005,TER_NE_02,238,61,177,434350,295358.0,73,45
2024-05-01,2024,5,PRD_005,TER_MW_01,251,66,185,458075,311491.0,41,38
2024-05-01,2024,5,PRD_005,TER_MW_02,240,51,189,438000,297840.0,30,37
2024-05-01,2024,5,PRD_005,TER_SO_01,275,85,190,501875,341275.0,38,52
2024-05-01,2024,5,PRD_005,TER_SO_02,247,48,199,450775,306527.0,31,22
2024-05-01,2024,5,PRD_005,TER_WE_01,289,59,230,527425,358649.0,33,27
2024-05-01,2024,5,PRD_005,TER_WE_02,301,71,230,549325,373541.0,37,54
2024-05-01,2024,5,PRD_006,TER_NE_01,483,100,383,941850,612202.5,72,65
2024-05-01,2024,5,PRD_006,TER_NE_02,489,96,393,953550,619807.5,42,75
2024-05-01,2024,5,PRD_006,TER_MW_01,503,80,423,980850,637552.5,54,47
2024-05-01,2024,5,PRD_006,TER_MW_02,465,101,364,906750,589387.5,52,65
2024-05-01,2024,5,PRD_006,TER_SO_01,578,126,452,1127100,732615.0,59,77
2024-05-01,2024,5,PRD_006,TER_SO_02,590,129,461,1150500,747825.0,70,95
2024-05-01,2024,5,PRD_006,TER_WE_01,601,94,507,1171950,761767.5,65,38
2024-05-01,2024,5,PRD_006,TER_WE_02,617,129,488,1203150,782047.5,56,69
2024-05-01,2024,5,PRD_007,TER_NE_01,568,113,455,1931200,1313216.0,27,74
2024-05-01,2024,5,PRD_007,TER_NE_02,557,158,399,1893800,1287784.0,72,66
2024-05-01,2024,5,PRD_007,TER_MW_01,502,116,386,1706800,1160624.0,47,52
2024-05-01,2024,5,PRD_007,TER_MW_02,568,111,457,1931200,1313216.0,51,86
2024-05-01,2024,5,PRD_007,TER_SO_01,726,179,547,2468400,1678512.0,69,119
2024-05-01,2024,5,PRD_007,TER_SO_02,662,183,479,2250800,1530544.0,27,133
2024-05-01,2024,5,PRD_007,TER_WE_01,657,192,465,2233800,1518984.0,54,88
2024-05-01,2024,5,PRD_007,TER_WE_02,698,217,481,2373200,1613776.0,29,91
2024-05-01,2024,5,PRD_008,TER_NE_01,494,91,403,1729000,1123850.0,54,50
2024-05-01,2024,5,PRD_008,TER_NE_02,462,101,361,1617000,1051050.0,55,60
2024-05-01,2024,5,PRD_008,TER_MW_01,512,72,440,1792000,1164800.0,26,47
2024-05-01,2024,5,PRD_008,TER_MW_02,465,95,370,1627500,1057875.0,29,74
2024-05-01,2024,5,PRD_008,TER_SO_01,622,127,495,2177000,1415050.0,44,85
2024-05-01,2024,5,PRD_008,TER_SO_02,630,113,517,2205000,1433250.0,56,54
2024-05-01,2024,5,PRD_008,TER_WE_01,644,117,527,2254000,1465100.0,29,87
2024-05-01,2024,5,PRD_008,TER_WE_02,597,112,485,2089500,1358175.0,49,48
2024-06-01,2024,6,PRD_001,TER_NE_01,472,123,349,276120,187761.6,63,61
2024-06-01,2024,6,PRD_001,TER_NE_02,459,134,325,268515,182590.2,27,86
2024-06-01,2024,6,PRD_001,TER_MW_01,458,115,343,267930,182192.4,44,71
2024-06-01,2024,6,PRD_001,TER_MW_02,453,87,366,265005,180203.4,36,45
2024-06-01,2024,6,PRD_001,TER_SO_01,558,106,452,326430,221972.4,68,47
2024-06-01,2024,6,PRD_001,TER_SO_02,560,157,403,327600,222768.0,74,101
2024-06-01,2024,6,PRD_001,TER_WE_01,588,125,463,343980,233906.4,29,61
2024-06-01,2024,6,PRD_001,TER_WE_02,539,150,389,315315,214414.2,48,108
2024-06-01,2024,6,PRD_002,TER_NE_01,449,64,385,264910,172191.5,40,37
2024-06-01,2024,6,PRD_002,TER_NE_02,436,65,371,257240,167206.0,53,45
2024-06-01,2024,6,PRD_002,TER_MW_01,480,98,382,283200,184080.0,41,57
2024-06-01,2024,6,PRD_002,TER_MW_02,457,77,380,269630,175259.5,38,47
2024-06-01,2024,6,PRD_002,TER_SO_01,640,107,533,377600,245440.0,42,63
2024-06-01,2024,6,PRD_002,TER_SO_02,612,127,485,361080,234702.0,63,78
2024-06-01,2024,6,PRD_002,TER_WE_01,621,123,498,366390,238153.5,43,60
2024-06-01,2024,6,PRD_002,TER_WE_02,604,122,482,356360,231634.0,61,74
2024-06-01,2024,6,PRD_003,TER_NE_01,489,98,391,7335,4767.75,35,51
2024-06-01,2024,6,PRD_003,TER_NE_02,481,73,408,7215,4689.75,54,38
2024-06-01,2024,6,PRD_003,TER_MW_01,479,87,392,7185,4670.25,64,37
2024-06-01,2024,6,PRD_003,TER_MW_02,477,78,399,7155,4650.75,45,61
2024-06-01,2024,6,PRD_003,TER_SO_01,558,88,470,8370,5440.5,48,44
2024-06-01,2024,6,PRD_003,TER_SO_02,579,114,465,8685,5645.25,33,77
2024-06-01,2024,6,PRD_003,TER_WE_01,598,120,478,8970,5830.5,57,82
2024-06-01,2024,6,PRD_003,TER_WE_02,590,127,463,8850,5752.5,69,88
2024-06-01,2024,6,PRD_004,TER_NE_01,451,103,348,563750,383350.0,55,54
2024-06-01,2024,6,PRD_004,TER_NE_02,438,134,304,547500,372300.0,66,67
2024-06-01,2024,6,PRD_004,TER_MW_01,409,80,329,511250,347650.0,48,62
2024-06-01,2024,6,PRD_004,TER_MW_02,447,141,306,558750,379950.0,49,74
2024-06-01,2024,6,PRD_004,TER_SO_01,555,135,420,693750,471750.0,32,68
2024-06-01,2024,6,PRD_004,TER_SO_02,579,158,421,723750,492150.0,43,75
2024-06-01,2024,6,PRD_004,TER_WE_01,548,162,386,685000,465800.0,73,115
2024-06-01,2024,6,PRD_004,TER_WE_02,531,133,398,663750,451350.0,47,59
2024-06-01,2024,6,PRD_005,TER_NE_01,248,51,197,452600,307768.0,53,31
2024-06-01,2024,6,PRD_005,TER_NE_02,239,45,194,436175,296599.0,26,29
2024-06-01,2024,6,PRD_005,TER_MW_01,244,47,197,445300,302804.0,50,28
2024-06-01,2024,6,PRD_005,TER_MW_02,239,58,181,436175,296599.0,26,25
2024-06-01,2024,6,PRD_005,TER_SO_01,289,58,231,527425,358649.0,74,23
2024-06-01,2024,6,PRD_005,TER_SO_02,291,68,223,531075,361131.0,33,52
2024-06-01,2024,6,PRD_005,TER_WE_01,302,56,246,551150,374782.0,38,33
2024-06-01,2024,6,PRD_005,TER_WE_02,319,87,232,582175,395879.0,49,60
2024-06-01,2024,6,PRD_006,TER_NE_01,464,95,369,904800,588120.0,68,38
2024-06-01,2024,6,PRD_006,TER_NE_02,490,97,393,955500,621075.0,29,48
2024-06-01,2024,6,PRD_006,TER_MW_01,418,91,327,815100,529815.0,61,60
2024-06-01,2024,6,PRD_006,TER_MW_02,473,77,396,922350,599527.5,32,50
2024-06-01,2024,6,PRD_006,TER_SO_01,692,127,565,1349400,877110.0,60,79
2024-06-01,2024,6,PRD_006,TER_SO_02,641,106,535,1249950,812467.5,39,67
2024-06-01,2024,6,PRD_006,TER_WE_01,591,128,463,1152450,749092.5,68,63
2024-06-01,2024,6,PRD_006,TER_WE_02,593,83,510,1156350,751627.5,30,43
2024-06-01,2024,6,PRD_007,TER_NE_01,559,161,398,1900600,1292408.0,71,64
2024-06-01,2024,6,PRD_007,TER_NE_02,570,153,417,1938000,1317840.0,48,76
2024-06-01,2024,6,PRD_007,TER_MW_01,522,99,423,1774800,1206864.0,31,55
2024-06-01,2024,6,PRD_007,TER_MW_02,546,168,378,1856400,1262352.0,46,84
2024-06-01,2024,6,PRD_007,TER_SO_01,600,174,426,2040000,1387200.0,32,104
2024-06-01,2024,6,PRD_007,TER_SO_02,660,130,530,2244000,1525920.0,32,64
2024-06-01,2024,6,PRD_007,TER_WE_01,671,173,498,2281400,1551352.0,50,79
2024-06-01,2024,6,PRD_007,TER_WE_02,608,177,431,2067200,1405696.0,64,84
2024-06-01,2024,6,PRD_008,TER_NE_01,460,87,373,1610000,1046500.0,74,68
2024-06-01,2024,6,PRD_008,TER_NE_02,473,68,405,1655500,1076075.0,68,37
2024-06-01,2024,6,PRD_008,TER_MW_01,500,92,408,1750000,1137500.0,55,50
2024-06-01,2024,6,PRD_008,TER_MW_02,484,105,379,1694000,1101100.0,43,69
2024-06-01,2024,6,PRD_008,TER_SO_01,627,132,495,2194500,1426425.0,31,57
2024-06-01,2024,6,PRD_008,TER_SO_02,611,112,499,2138500,1390025.0,33,78
2024-06-01,2024,6,PRD_008,TER_WE_01,566,115,451,1981000,1287650.0,38,49
2024-06-01,2024,6,PRD_008,TER_WE_02,611,108,503,2138500,1390025.0,39,57
2024-07-01,2024,7,PRD_001,TER_NE_01,435,111,324,254475,173043.0,52,73
2024-07-01,2024,7,PRD_001,TER_NE_02,430,127,303,251550,171054.0,57,95
2024-07-01,2024,7,PRD_001,TER_MW_01,478,98,380,279630,190148.4,42,72
2024-07-01,2024,7,PRD_001,TER_MW_02,378,94,284,221130,150368.4,30,41
2024-07-01,2024,7,PRD_001,TER_SO_01,572,130,442,334620,227541.6,33,86
2024-07-01,2024,7,PRD_001,TER_SO_02,507,123,384,296595,201684.6,34,78
2024-07-01,2024,7,PRD_001,TER_WE_01,510,117,393,298350,202878.0,71,86
2024-07-01,2024,7,PRD_001,TER_WE_02,566,144,422,331110,225154.8,69,90
2024-07-01,2024,7,PRD_002,TER_NE_01,487,76,411,287330,186764.5,64,34
2024-07-01,2024,7,PRD_002,TER_NE_02,492,72,420,290280,188682.0,32,56
2024-07-01,2024,7,PRD_002,TER_MW_01,442,75,367,260780,169507.0,31,51
2024-07-01,2024,7,PRD_002,TER_MW_02,465,102,363,274350,178327.5,74,76
2024-07-01,2024,7,PRD_002,TER_SO_01,567,112,455,334530,217444.5,70,45
2024-07-01,2024,7,PRD_002,TER_SO_02,579,113,466,341610,222046.5,63,67
2024-07-01,2024,7,PRD_002,TER_WE_01,570,100,470,336300,218595.0,51,40
2024-07-01,2024,7,PRD_002,TER_WE_02,625,105,520,368750,239687.5,39,75
2024-07-01,2024,7,PRD_003,TER_NE_01,478,92,386,7170,4660.5,40,48
2024-07-01,2024,7,PRD_003,TER_NE_02,417,69,348,6255,4065.75,73,47
2024-07-01,2024,7,PRD_003,TER_MW_01,512,72,440,7680,4992.0,37,44
2024-07-01,2024,7,PRD_003,TER_MW_02,492,83,409,7380,4797.0,70,47
2024-07-01,2024,7,PRD_003,TER_SO_01,550,107,443,8250,5362.5,34,45
2024-07-01,2024,7,PRD_003,TER_SO_02,619,88,531,9285,6035.25,35,48
2024-07-01,2024,7,PRD_003,TER_WE_01,570,84,486,8550,5557.5,64,47
2024-07-01,2024,7,PRD_003,TER_WE_02,539,108,431,8085,5255.25,54,71
2024-07-01,2024,7,PRD_004,TER_NE_01,442,118,324,552500,375700.0,47,66
2024-07-01,2024,7,PRD_004,TER_NE_02,420,79,341,525000,357000.0,46,44
2024-07-01,2024,7,PRD_004,TER_MW_01,412,131,281,515000,350200.0,63,79
2024-07-01,2024,7,PRD_004,TER_MW_02,456,84,372,570000,387600.0,63,64
2024-07-01,2024,7,PRD_004,TER_SO_01,546,133,413,682500,464100.0,69,69
2024-07-01,2024,7,PRD_004,TER_SO_02,558,116,442,697500,474300.0,49,68
2024-07-01,2024,7,PRD_004,TER_WE_01,540,131,409,675000,459000.0,52,94
2024-07-01,2024,7,PRD_004,TER_WE_02,501,134,367,626250,425850.0,64,80
2024-07-01,2024,7,PRD_005,TER_NE_01,229,52,177,417925,284189.0,32,33
2024-07-01,2024,7,PRD_005,TER_NE_02,235,64,171,428875,291635.0,49,26
2024-07-01,2024,7,PRD_005,TER_MW_01,232,73,159,423400,287912.0,67,32
2024-07-01,2024,7,PRD_005,TER_MW_02,230,46,184,419750,285430.0,67,18
2024-07-01,2024,7,PRD_005,TER_SO_01,276,73,203,503700,342516.0,27,58
2024-07-01,2024,7,PRD_005,TER_SO_02,257,55,202,469025,318937.0,74,31
2024-07-01,2024,7,PRD_005,TER_WE_01,298,80,218,543850,369818.0,41,63
2024-07-01,2024,7,PRD_005,TER_WE_02,292,63,229,532900,362372.0,51,33
2024-07-01,2024,7,PRD_006,TER_NE_01,495,96,399,965250,627412.5,53,60
2024-07-01,2024,7,PRD_006,TER_NE_02,464,100,364,904800,588120.0,40,75
2024-07-01,2024,7,PRD_006,TER_MW_01,440,79,361,858000,557700.0,65,55
2024-07-01,2024,7,PRD_006,TER_MW_02,443,69,374,863850,561502.5,36,32
2024-07-01,2024,7,PRD_006,TER_SO_01,575,121,454,1121250,728812.5,56,92
2024-07-01,2024,7,PRD_006,TER_SO_02,564,113,451,1099800,714870.0,56,57
2024-07-01,2024,7,PRD_006,TER_WE_01,614,91,523,1197300,778245.0,29,70
2024-07-01,2024,7,PRD_006,TER_WE_02,535,107,428,1043250,678112.5,56,63
2024-07-01,2024,7,PRD_007,TER_NE_01,538,115,423,1829200,1243856.0,36,49
2024-07-01,2024,7,PRD_007,TER_NE_02,503,134,369,1710200,1162936.0,44,83
2024-07-01,2024,7,PRD_007,TER_MW_01,478,87,391,1625200,1105136.0,44,35
2024-07-01,2024,7,PRD_007,TER_MW_02,529,139,390,1798600,1223048.0,74,111
2024-07-01,2024,7,PRD_007,TER_SO_01,618,136,482,2101200,1428816.0,68,100
2024-07-01,2024,7,PRD_007,TER_SO_02,718,229,489,2441200,1660016.0,73,94
2024-07-01,2024,7,PRD_007,TER_WE_01,737,139,598,2505800,1703944.0,27,68
2024-07-01,2024,7,PRD_007,TER_WE_02,653,180,473,2220200,1509736.0,73,91
2024-07-01,2024,7,PRD_008,TER_NE_01,476,76,400,1666000,1082900.0,44,51
2024-07-01,2024,7,PRD_008,TER_NE_02,472,98,374,1652000,1073800.0,51,41
2024-07-01,2024,7,PRD_008,TER_MW_01,493,94,399,1725500,1121575.0,65,64
2024-07-01,2024,7,PRD_008,TER_MW_02,481,102,379,1683500,1094275.0,61,66
2024-07-01,2024,7,PRD_008,TER_SO_01,634,125,509,2219000,1442350.0,27,74
2024-07-01,2024,7,PRD_008,TER_SO_02,594,112,482,2079000,1351350.0,43,88
2024-07-01,2024,7,PRD_008,TER_WE_01,577,103,474,2019500,1312675.0,67,58
2024-07-01,2024,7,PRD_008,TER_WE_02,570,112,458,1995000,1296750.0,36,47
2024-08-01,2024,8,PRD_001,TER_NE_01,409,95,314,239265,162700.2,45,42
2024-08-01,2024,8,PRD_001,TER_NE_02,448,103,345,262080,178214.4,49,47
2024-08-01,2024,8,PRD_001,TER_MW_01,443,117,326,259155,176225.4,31,69
2024-08-01,2024,8,PRD_001,TER_MW_02,431,78,353,252135,171451.8,36,51
2024-08-01,2024,8,PRD_001,TER_SO_01,552,120,432,322920,219585.6,43,80
2024-08-01,2024,8,PRD_001,TER_SO_02,492,92,400,287820,195717.6,40,68
2024-08-01,2024,8,PRD_001,TER_WE_01,549,156,393,321165,218392.2,63,123
2024-08-01,2024,8,PRD_001,TER_WE_02,565,114,451,330525,224757.0,63,74
2024-08-01,2024,8,PRD_002,TER_NE_01,475,92,383,280250,182162.5,61,73
2024-08-01,2024,8,PRD_002,TER_NE_02,461,65,396,271990,176793.5,43,28
2024-08-01,2024,8,PRD_002,TER_MW_01,483,76,407,284970,185230.5,35,58
2024-08-01,2024,8,PRD_002,TER_MW_02,453,63,390,267270,173725.5,31,48
2024-08-01,2024,8,PRD_002,TER_SO_01,577,83,494,340430,221279.5,26,53
2024-08-01,2024,8,PRD_002,TER_SO_02,609,94,515,359310,233551.5,73,58
2024-08-01,2024,8,PRD_002,TER_WE_01,584,127,457,344560,223964.0,57,79
2024-08-01,2024,8,PRD_002,TER_WE_02,516,92,424,304440,197886.0,42,64
2024-08-01,2024,8,PRD_003,TER_NE_01,443,79,364,6645,4319.25,25,31
2024-08-01,2024,8,PRD_003,TER_NE_02,487,97,390,7305,4748.25,38,49
2024-08-01,2024,8,PRD_003,TER_MW_01,476,89,387,7140,4641.0,49,49
2024-08-01,2024,8,PRD_003,TER_MW_02,453,87,366,6795,4416.75,28,47
2024-08-01,2024,8,PRD_003,TER_SO_01,593,101,492,8895,5781.75,49,70
2024-08-01,2024,8,PRD_003,TER_SO_02,629,115,514,9435,6132.75,57,49
2024-08-01,2024,8,PRD_003,TER_WE_01,590,95,495,8850,5752.5,52,73
2024-08-01,2024,8,PRD_003,TER_WE_02,583,105,478,8745,5684.25,43,81
2024-08-01,2024,8,PRD_004,TER_NE_01,423,115,308,528750,359550.0,70,61
2024-08-01,2024,8,PRD_004,TER_NE_02,435,122,313,543750,369750.0,29,58
2024-08-01,2024,8,PRD_004,TER_MW_01,426,94,332,532500,362100.0,71,60
2024-08-01,2024,8,PRD_004,TER_MW_02,462,114,348,577500,392700.0,59,58
2024-08-01,2024,8,PRD_004,TER_SO_01,530,163,367,662500,450500.0,41,94
