Date,Year,Month,Product_ID,Territory_ID,TRx_Count,NRx_Count,Refill_Count,Gross_Sales_USD,Net_Sales_USD,Sales_Rep_Calls,Sample_Units_Distributed,Month_Num,Year_Num,Lag_1_TRx,Lag_2_TRx,Rolling_3M_Mean,Forecasted_TRx,Forecast_Variance
2024-07-01,2024,7,PRD_006,TER_WE_02,535,107,428,1043250,678112.5,56,63,7,2024,593.0,617.0,616.6666666666666,535.0,0.0
2024-08-01,2024,8,PRD_006,TER_WE_02,555,80,475,1082250,703462.5,36,55,8,2024,535.0,593.0,581.6666666666666,555.0,0.0
2024-09-01,2024,9,PRD_006,TER_WE_02,568,97,471,1107600,719940.0,36,49,9,2024,555.0,535.0,561.0,568.0,0.0
2024-10-01,2024,10,PRD_006,TER_WE_02,542,89,453,1056900,686985.0,28,43,10,2024,568.0,555.0,552.6666666666666,542.0,0.0
2024-11-01,2024,11,PRD_006,TER_WE_02,615,101,514,1199250,779512.5,71,76,11,2024,542.0,568.0,555.0,615.0,0.0
2024-12-01,2024,12,PRD_006,TER_WE_02,638,105,533,1244100,808665.0,32,64,12,2024,615.0,542.0,575.0,638.0,0.0
2025-01-01,2025,1,PRD_006,TER_WE_02,564,111,453,1099800,714870.0,56,46,1,2025,638.0,615.0,598.3333333333334,623.0,-59.0
2025-02-01,2025,2,PRD_006,TER_WE_02,579,118,461,1129050,733882.5,59,93,2,2025,564.0,638.0,605.6666666666666,635.0,-56.0
2025-03-01,2025,3,PRD_006,TER_WE_02,621,136,485,1210950,787117.5,59,78,3,2025,579.0,564.0,593.6666666666666,593.0,28.0
2025-04-01,2025,4,PRD_006,TER_WE_02,675,95,580,1316250,855562.5,53,44,4,2025,621.0,579.0,588.0,604.0,71.0
2025-05-01,2025,5,PRD_006,TER_WE_02,683,128,555,1331850,865702.5,38,83,5,2025,675.0,621.0,625.0,615.0,68.0
2025-06-01,2025,6,PRD_006,TER_WE_02,689,149,540,1343550,873307.5,74,69,6,2025,683.0,675.0,659.6666666666666,642.0,47.0
2025-07-01,2025,7,PRD_006,TER_WE_02,638,106,532,1244100,808665.0,45,82,7,2025,689.0,683.0,682.3333333333334,626.0,12.0
2025-08-01,2025,8,PRD_006,TER_WE_02,638,105,533,1244100,808665.0,68,63,8,2025,638.0,689.0,670.0,581.0,57.0
2025-09-01,2025,9,PRD_006,TER_WE_02,610,113,497,1189500,773175.0,46,87,9,2025,638.0,638.0,655.0,600.0,10.0
2025-10-01,2025,10,PRD_006,TER_WE_02,623,111,512,1214850,789652.5,54,81,10,2025,610.0,638.0,628.6666666666666,608.0,15.0
2025-11-01,2025,11,PRD_006,TER_WE_02,650,113,537,1267500,823875.0,56,58,11,2025,623.0,610.0,623.6666666666666,616.0,34.0
2025-12-01,2025,12,PRD_006,TER_WE_02,708,138,570,1380600,897390.0,36,101,12,2025,650.0,623.0,627.6666666666666,626.0,82.0
2023-04-01,2023,4,PRD_007,TER_MW_01,489,148,341,1662600,1130568.0,50,99,4,2023,440.0,450.0,448.6666666666667,489.0,0.0
2023-05-01,2023,5,PRD_007,TER_MW_01,481,98,383,1635400,1112072.0,41,75,5,2023,489.0,440.0,459.6666666666667,481.0,0.0
2023-06-01,2023,6,PRD_007,TER_MW_01,470,147,323,1598000,1086640.0,60,95,6,2023,481.0,489.0,470.0,470.0,0.0
2023-07-01,2023,7,PRD_007,TER_MW_01,473,110,363,1608200,1093576.0,58,59,7,2023,470.0,481.0,480.0,473.0,0.0
2023-08-01,2023,8,PRD_007,TER_MW_01,442,83,359,1502800,1021904.0,61,58,8,2023,473.0,470.0,474.6666666666667,442.0,0.0
2023-09-01,2023,9,PRD_007,TER_MW_01,419,93,326,1424600,968728.0,47,52,9,2023,442.0,473.0,461.6666666666667,419.0,0.0
2023-10-01,2023,10,PRD_007,TER_MW_01,412,101,311,1400800,952544.0,25,56,10,2023,419.0,442.0,444.6666666666667,412.0,0.0
2023-11-01,2023,11,PRD_007,TER_MW_01,452,96,356,1536800,1045024.0,49,40,11,2023,412.0,419.0,424.3333333333333,452.0,0.0
2023-12-01,2023,12,PRD_007,TER_MW_01,476,126,350,1618400,1100512.0,38,66,12,2023,452.0,412.0,427.6666666666667,476.0,0.0
2024-01-01,2024,1,PRD_007,TER_MW_01,567,122,445,1927800,1310904.0,73,70,1,2024,476.0,452.0,446.6666666666667,567.0,0.0
2024-02-01,2024,2,PRD_007,TER_MW_01,505,157,348,1717000,1167560.0,28,102,2,2024,567.0,476.0,498.3333333333333,505.0,0.0
2024-03-01,2024,3,PRD_007,TER_MW_01,556,152,404,1890400,1285472.0,27,64,3,2024,505.0,567.0,516.0,556.0,0.0
2024-04-01,2024,4,PRD_007,TER_MW_01,571,163,408,1941400,1320152.0,28,94,4,2024,556.0,505.0,542.6666666666666,571.0,0.0
2024-05-01,2024,5,PRD_007,TER_MW_01,502,116,386,1706800,1160624.0,47,52,5,2024,571.0,556.0,544.0,502.0,0.0
2024-06-01,2024,6,PRD_007,TER_MW_01,522,99,423,1774800,1206864.0,31,55,6,2024,502.0,571.0,543.0,522.0,0.0
2024-07-01,2024,7,PRD_007,TER_MW_01,478,87,391,1625200,1105136.0,44,35,7,2024,522.0,502.0,531.6666666666666,478.0,0.0
2024-08-01,2024,8,PRD_007,TER_MW_01,526,133,393,1788400,1216112.0,70,99,8,2024,478.0,522.0,500.6666666666667,526.0,0.0
2024-09-01,2024,9,PRD_007,TER_MW_01,521,121,400,1771400,1204552.0,46,63,9,2024,526.0,478.0,508.6666666666667,521.0,0.0
2024-10-01,2024,10,PRD_007,TER_MW_01,494,145,349,1679600,1142128.0,28,65,10,2024,521.0,526.0,508.3333333333333,494.0,0.0
2024-11-01,2024,11,PRD_007,TER_MW_01,527,104,423,1791800,1218424.0,50,44,11,2024,494.0,521.0,513.6666666666666,527.0,0.0
2024-12-01,2024,12,PRD_007,TER_MW_01,637,157,480,2165800,1472744.0,53,94,12,2024,527.0,494.0,514.0,637.0,0.0
2025-01-01,2025,1,PRD_007,TER_MW_01,567,179,388,1927800,1310904.0,39,90,1,2025,637.0,527.0,552.6666666666666,593.0,-26.0
2025-02-01,2025,2,PRD_007,TER_MW_01,603,113,490,2050200,1394136.0,71,45,2,2025,567.0,637.0,577.0,588.0,15.0
2025-03-01,2025,3,PRD_007,TER_MW_01,669,145,524,2274600,1546728.0,29,58,3,2025,603.0,567.0,602.3333333333334,625.0,44.0
2025-04-01,2025,4,PRD_007,TER_MW_01,600,167,433,2040000,1387200.0,52,93,4,2025,669.0,603.0,613.0,626.0,-26.0
2025-05-01,2025,5,PRD_007,TER_MW_01,619,155,464,2104600,1431128.0,56,99,5,2025,600.0,669.0,624.0,595.0,24.0
2025-06-01,2025,6,PRD_007,TER_MW_01,643,173,470,2186200,1486616.0,68,77,6,2025,619.0,600.0,629.3333333333334,600.0,43.0
2025-07-01,2025,7,PRD_007,TER_MW_01,562,145,417,1910800,1299344.0,41,76,7,2025,643.0,619.0,620.6666666666666,594.0,-32.0
2025-08-01,2025,8,PRD_007,TER_MW_01,588,163,425,1999200,1359456.0,48,101,8,2025,562.0,643.0,608.0,577.0,11.0
2025-09-01,2025,9,PRD_007,TER_MW_01,607,171,436,2063800,1403384.0,40,134,9,2025,588.0,562.0,597.6666666666666,620.0,-13.0
2025-10-01,2025,10,PRD_007,TER_MW_01,599,122,477,2036600,1384888.0,62,72,10,2025,607.0,588.0,585.6666666666666,582.0,17.0
2025-11-01,2025,11,PRD_007,TER_MW_01,627,196,431,2131800,1449624.0,25,101,11,2025,599.0,607.0,598.0,616.0,11.0
2025-12-01,2025,12,PRD_007,TER_MW_01,678,170,508,2305200,1567536.0,72,108,12,2025,627.0,599.0,611.0,632.0,46.0
2023-04-01,2023,4,PRD_007,TER_MW_02,446,99,347,1516400,1031152.0,52,50,4,2023,444.0,433.0,445.0,446.0,0.0
2023-05-01,2023,5,PRD_007,TER_MW_02,487,144,343,1655800,1125944.0,64,67,5,2023,446.0,444.0,441.0,487.0,0.0
2023-06-01,2023,6,PRD_007,TER_MW_02,451,104,347,1533400,1042712.0,63,51,6,2023,487.0,446.0,459.0,451.0,0.0
2023-07-01,2023,7,PRD_007,TER_MW_02,454,115,339,1543600,1049648.0,29,91,7,2023,451.0,487.0,461.3333333333333,454.0,0.0
2023-08-01,2023,8,PRD_007,TER_MW_02,460,110,350,1564000,1063520.0,32,78,8,2023,454.0,451.0,464.0,460.0,0.0
2023-09-01,2023,9,PRD_007,TER_MW_02,460,93,367,1564000,1063520.0,69,58,9,2023,460.0,454.0,455.0,460.0,0.0
2023-10-01,2023,10,PRD_007,TER_MW_02,448,122,326,1523200,1035776.0,30,77,10,2023,460.0,460.0,458.0,448.0,0.0
2023-11-01,2023,11,PRD_007,TER_MW_02,436,116,320,1482400,1008032.0,42,77,11,2023,448.0,460.0,456.0,436.0,0.0
2023-12-01,2023,12,PRD_007,TER_MW_02,485,92,393,1649000,1121320.0,51,61,12,2023,436.0,448.0,448.0,485.0,0.0
2024-01-01,2024,1,PRD_007,TER_MW_02,513,127,386,1744200,1186056.0,26,97,1,2024,485.0,436.0,456.3333333333333,513.0,0.0
2024-02-01,2024,2,PRD_007,TER_MW_02,572,120,452,1944800,1322464.0,65,84,2,2024,513.0,485.0,478.0,572.0,0.0
2024-03-01,2024,3,PRD_007,TER_MW_02,540,133,407,1836000,1248480.0,41,86,3,2024,572.0,513.0,523.3333333333334,540.0,0.0
2024-04-01,2024,4,PRD_007,TER_MW_02,593,140,453,2016200,1371016.0,34,56,4,2024,540.0,572.0,541.6666666666666,593.0,0.0
2024-05-01,2024,5,PRD_007,TER_MW_02,568,111,457,1931200,1313216.0,51,86,5,2024,593.0,540.0,568.3333333333334,568.0,0.0
2024-06-01,2024,6,PRD_007,TER_MW_02,546,168,378,1856400,1262352.0,46,84,6,2024,568.0,593.0,567.0,546.0,0.0
2024-07-01,2024,7,PRD_007,TER_MW_02,529,139,390,1798600,1223048.0,74,111,7,2024,546.0,568.0,569.0,529.0,0.0
2024-08-01,2024,8,PRD_007,TER_MW_02,475,135,340,1615000,1098200.0,59,70,8,2024,529.0,546.0,547.6666666666666,475.0,0.0
2024-09-01,2024,9,PRD_007,TER_MW_02,503,132,371,1710200,1162936.0,38,88,9,2024,475.0,529.0,516.6666666666666,503.0,0.0
2024-10-01,2024,10,PRD_007,TER_MW_02,530,152,378,1802000,1225360.0,32,76,10,2024,503.0,475.0,502.3333333333333,530.0,0.0
2024-11-01,2024,11,PRD_007,TER_MW_02,522,103,419,1774800,1206864.0,51,80,11,2024,530.0,503.0,502.6666666666667,522.0,0.0
2024-12-01,2024,12,PRD_007,TER_MW_02,588,128,460,1999200,1359456.0,67,67,12,2024,522.0,530.0,518.3333333333334,588.0,0.0
2025-01-01,2025,1,PRD_007,TER_MW_02,629,123,506,2138600,1454248.0,37,77,1,2025,588.0,522.0,546.6666666666666,599.0,30.0
2025-02-01,2025,2,PRD_007,TER_MW_02,605,121,484,2057000,1398760.0,43,59,2,2025,629.0,588.0,579.6666666666666,620.0,-15.0
2025-03-01,2025,3,PRD_007,TER_MW_02,613,185,428,2084200,1417256.0,37,88,3,2025,605.0,629.0,607.3333333333334,627.0,-14.0
2025-04-01,2025,4,PRD_007,TER_MW_02,614,188,426,2087600,1419568.0,37,135,4,2025,613.0,605.0,615.6666666666666,670.0,-56.0
2025-05-01,2025,5,PRD_007,TER_MW_02,594,168,426,2019600,1373328.0,68,102,5,2025,614.0,613.0,610.6666666666666,630.0,-36.0
2025-06-01,2025,6,PRD_007,TER_MW_02,623,193,430,2118200,1440376.0,29,101,6,2025,594.0,614.0,607.0,607.0,16.0
2025-07-01,2025,7,PRD_007,TER_MW_02,627,113,514,2131800,1449624.0,54,55,7,2025,623.0,594.0,610.3333333333334,593.0,34.0
2025-08-01,2025,8,PRD_007,TER_MW_02,607,189,418,2063800,1403384.0,63,124,8,2025,627.0,623.0,614.6666666666666,616.0,-9.0
2025-09-01,2025,9,PRD_007,TER_MW_02,615,160,455,2091000,1421880.0,50,117,9,2025,607.0,627.0,619.0,601.0,14.0
2025-10-01,2025,10,PRD_007,TER_MW_02,637,158,479,2165800,1472744.0,52,89,10,2025,615.0,607.0,616.3333333333334,633.0,4.0
2025-11-01,2025,11,PRD_007,TER_MW_02,654,203,451,2223600,1512048.0,60,126,11,2025,637.0,615.0,619.6666666666666,679.0,-25.0
2025-12-01,2025,12,PRD_007,TER_MW_02,676,134,542,2298400,1562912.0,72,67,12,2025,654.0,637.0,635.3333333333334,665.0,11.0
2023-04-01,2023,4,PRD_007,TER_NE_01,480,150,330,1632000,1109760.0,59,89,4,2023,437.0,452.0,443.0,480.0,0.0
2023-05-01,2023,5,PRD_007,TER_NE_01,457,105,352,1553800,1056584.0,72,54,5,2023,480.0,437.0,456.3333333333333,457.0,0.0
2023-06-01,2023,6,PRD_007,TER_NE_01,432,108,324,1468800,998784.0,47,54,6,2023,457.0,480.0,458.0,432.0,0.0
2023-07-01,2023,7,PRD_007,TER_NE_01,486,154,332,1652400,1123632.0,43,88,7,2023,432.0,457.0,456.3333333333333,486.0,0.0
2023-08-01,2023,8,PRD_007,TER_NE_01,477,94,383,1621800,1102824.0,41,45,8,2023,486.0,432.0,458.3333333333333,477.0,0.0
2023-09-01,2023,9,PRD_007,TER_NE_01,449,122,327,1526600,1038088.0,57,69,9,2023,477.0,486.0,465.0,449.0,0.0
2023-10-01,2023,10,PRD_007,TER_NE_01,431,82,349,1465400,996472.0,63,65,10,2023,449.0,477.0,470.6666666666667,431.0,0.0
2023-11-01,2023,11,PRD_007,TER_NE_01,497,91,406,1689800,1149064.0,58,37,11,2023,431.0,449.0,452.3333333333333,497.0,0.0
2023-12-01,2023,12,PRD_007,TER_NE_01,504,140,364,1713600,1165248.0,59,102,12,2023,497.0,431.0,459.0,504.0,0.0
2024-01-01,2024,1,PRD_007,TER_NE_01,500,111,389,1700000,1156000.0,51,65,1,2024,504.0,497.0,477.3333333333333,500.0,0.0
2024-02-01,2024,2,PRD_007,TER_NE_01,569,172,397,1934600,1315528.0,52,103,2,2024,500.0,504.0,500.3333333333333,569.0,0.0
2024-03-01,2024,3,PRD_007,TER_NE_01,549,155,394,1866600,1269288.0,58,114,3,2024,569.0,500.0,524.3333333333334,549.0,0.0
2024-04-01,2024,4,PRD_007,TER_NE_01,547,168,379,1859800,1264664.0,40,117,4,2024,549.0,569.0,539.3333333333334,547.0,0.0
2024-05-01,2024,5,PRD_007,TER_NE_01,568,113,455,1931200,1313216.0,27,74,5,2024,547.0,549.0,555.0,568.0,0.0
2024-06-01,2024,6,PRD_007,TER_NE_01,559,161,398,1900600,1292408.0,71,64,6,2024,568.0,547.0,554.6666666666666,559.0,0.0
2024-07-01,2024,7,PRD_007,TER_NE_01,538,115,423,1829200,1243856.0,36,49,7,2024,559.0,568.0,558.0,538.0,0.0
2024-08-01,2024,8,PRD_007,TER_NE_01,545,116,429,1853000,1260040.0,48,84,8,2024,538.0,559.0,555.0,545.0,0.0
2024-09-01,2024,9,PRD_007,TER_NE_01,537,145,392,1825800,1241544.0,63,82,9,2024,545.0,538.0,547.3333333333334,537.0,0.0
2024-10-01,2024,10,PRD_007,TER_NE_01,533,124,409,1812200,1232296.0,73,62,10,2024,537.0,545.0,540.0,533.0,0.0
2024-11-01,2024,11,PRD_007,TER_NE_01,521,107,414,1771400,1204552.0,55,77,11,2024,533.0,537.0,538.3333333333334,521.0,0.0
2024-12-01,2024,12,PRD_007,TER_NE_01,646,184,462,2196400,1493552.0,53,95,12,2024,521.0,533.0,530.3333333333334,646.0,0.0
2025-01-01,2025,1,PRD_007,TER_NE_01,560,150,410,1904000,1294720.0,74,111,1,2025,646.0,521.0,566.6666666666666,631.0,-71.0
2025-02-01,2025,2,PRD_007,TER_NE_01,661,137,524,2247400,1528232.0,43,71,2,2025,560.0,646.0,575.6666666666666,633.0,28.0
2025-03-01,2025,3,PRD_007,TER_NE_01,637,182,455,2165800,1472744.0,27,100,3,2025,661.0,560.0,622.3333333333334,627.0,10.0
2025-04-01,2025,4,PRD_007,TER_NE_01,650,203,447,2210000,1502800.0,34,122,4,2025,637.0,661.0,619.3333333333334,657.0,-7.0
2025-05-01,2025,5,PRD_007,TER_NE_01,647,205,442,2199800,1495864.0,26,98,5,2025,650.0,637.0,649.3333333333334,637.0,10.0
2025-06-01,2025,6,PRD_007,TER_NE_01,574,144,430,1951600,1327088.0,61,81,6,2025,647.0,650.0,644.6666666666666,625.0,-51.0
2025-07-01,2025,7,PRD_007,TER_NE_01,573,103,470,1948200,1324776.0,51,63,7,2025,574.0,647.0,623.6666666666666,588.0,-15.0
2025-08-01,2025,8,PRD_007,TER_NE_01,580,172,408,1972000,1340960.0,53,109,8,2025,573.0,574.0,598.0,578.0,2.0
2025-09-01,2025,9,PRD_007,TER_NE_01,594,181,413,2019600,1373328.0,63,85,9,2025,580.0,573.0,575.6666666666666,578.0,16.0
2025-10-01,2025,10,PRD_007,TER_NE_01,587,130,457,1995800,1357144.0,37,76,10,2025,594.0,580.0,582.3333333333334,592.0,-5.0
2025-11-01,2025,11,PRD_007,TER_NE_01,623,146,477,2118200,1440376.0,73,115,11,2025,587.0,594.0,587.0,607.0,16.0
2025-12-01,2025,12,PRD_007,TER_NE_01,654,152,502,2223600,1512048.0,39,93,12,2025,623.0,587.0,601.3333333333334,643.0,11.0
2023-04-01,2023,4,PRD_007,TER_NE_02,487,115,372,1655800,1125944.0,41,87,4,2023,468.0,432.0,455.6666666666667,487.0,0.0
2023-05-01,2023,5,PRD_007,TER_NE_02,518,145,373,1761200,1197616.0,45,90,5,2023,487.0,468.0,462.3333333333333,518.0,0.0
2023-06-01,2023,6,PRD_007,TER_NE_02,438,124,314,1489200,1012656.0,48,88,6,2023,518.0,487.0,491.0,438.0,0.0
2023-07-01,2023,7,PRD_007,TER_NE_02,489,136,353,1662600,1130568.0,67,85,7,2023,438.0,518.0,481.0,489.0,0.0
2023-08-01,2023,8,PRD_007,TER_NE_02,432,111,321,1468800,998784.0,45,69,8,2023,489.0,438.0,481.6666666666667,432.0,0.0
2023-09-01,2023,9,PRD_007,TER_NE_02,440,97,343,1496000,1017280.0,33,45,9,2023,432.0,489.0,453.0,440.0,0.0
2023-10-01,2023,10,PRD_007,TER_NE_02,456,110,346,1550400,1054272.0,53,47,10,2023,440.0,432.0,453.6666666666667,456.0,0.0
2023-11-01,2023,11,PRD_007,TER_NE_02,518,163,355,1761200,1197616.0,30,112,11,2023,456.0,440.0,442.6666666666667,518.0,0.0
2023-12-01,2023,12,PRD_007,TER_NE_02,504,138,366,1713600,1165248.0,55,63,12,2023,518.0,456.0,471.3333333333333,504.0,0.0
2024-01-01,2024,1,PRD_007,TER_NE_02,519,109,410,1764600,1199928.0,43,47,1,2024,504.0,518.0,492.6666666666667,519.0,0.0
2024-02-01,2024,2,PRD_007,TER_NE_02,528,124,404,1795200,1220736.0,52,90,2,2024,519.0,504.0,513.6666666666666,528.0,0.0
2024-03-01,2024,3,PRD_007,TER_NE_02,527,97,430,1791800,1218424.0,74,54,3,2024,528.0,519.0,517.0,527.0,0.0
2024-04-01,2024,4,PRD_007,TER_NE_02,592,127,465,2012800,1368704.0,39,58,4,2024,527.0,528.0,524.6666666666666,592.0,0.0
2024-05-01,2024,5,PRD_007,TER_NE_02,557,158,399,1893800,1287784.0,72,66,5,2024,592.0,527.0,549.0,557.0,0.0
2024-06-01,2024,6,PRD_007,TER_NE_02,570,153,417,1938000,1317840.0,48,76,6,2024,557.0,592.0,558.6666666666666,570.0,0.0
2024-07-01,2024,7,PRD_007,TER_NE_02,503,134,369,1710200,1162936.0,44,83,7,2024,570.0,557.0,573.0,503.0,0.0
2024-08-01,2024,8,PRD_007,TER_NE_02,503,130,373,1710200,1162936.0,40,84,8,2024,503.0,570.0,543.3333333333334,503.0,0.0
2024-09-01,2024,9,PRD_007,TER_NE_02,530,104,426,1802000,1225360.0,43,60,9,2024,503.0,503.0,525.3333333333334,530.0,0.0
2024-10-01,2024,10,PRD_007,TER_NE_02,549,169,380,1866600,1269288.0,51,100,10,2024,530.0,503.0,512.0,549.0,0.0
2024-11-01,2024,11,PRD_007,TER_NE_02,567,168,399,1927800,1310904.0,27,81,11,2024,549.0,530.0,527.3333333333334,567.0,0.0
2024-12-01,2024,12,PRD_007,TER_NE_02,588,127,461,1999200,1359456.0,64,98,12,2024,567.0,549.0,548.6666666666666,588.0,0.0
2025-01-01,2025,1,PRD_007,TER_NE_02,561,161,400,1907400,1297032.0,57,70,1,2025,588.0,567.0,568.0,591.0,-30.0
2025-02-01,2025,2,PRD_007,TER_NE_02,651,175,476,2213400,1505112.0,30,138,2,2025,561.0,588.0,572.0,626.0,25.0
2025-03-01,2025,3,PRD_007,TER_NE_02,671,165,506,2281400,1551352.0,56,125,3,2025,651.0,561.0,600.0,641.0,30.0
2025-04-01,2025,4,PRD_007,TER_NE_02,608,155,453,2067200,1405696.0,27,65,4,2025,671.0,651.0,627.6666666666666,616.0,-8.0
2025-05-01,2025,5,PRD_007,TER_NE_02,685,125,560,2329000,1583720.0,30,60,5,2025,608.0,671.0,643.3333333333334,617.0,68.0
2025-06-01,2025,6,PRD_007,TER_NE_02,665,170,495,2261000,1537480.0,73,80,6,2025,685.0,608.0,654.6666666666666,636.0,29.0
2025-07-01,2025,7,PRD_007,TER_NE_02,639,126,513,2172600,1477368.0,47,51,7,2025,665.0,685.0,652.6666666666666,614.0,25.0
2025-08-01,2025,8,PRD_007,TER_NE_02,554,115,439,1883600,1280848.0,47,69,8,2025,639.0,665.0,663.0,607.0,-53.0
2025-09-01,2025,9,PRD_007,TER_NE_02,578,127,451,1965200,1336336.0,36,55,9,2025,554.0,639.0,619.3333333333334,594.0,-16.0
2025-10-01,2025,10,PRD_007,TER_NE_02,606,187,419,2060400,1401072.0,68,102,10,2025,578.0,554.0,590.3333333333334,579.0,27.0
2025-11-01,2025,11,PRD_007,TER_NE_02,632,127,505,2148800,1461184.0,47,79,11,2025,606.0,578.0,579.3333333333334,588.0,44.0
2025-12-01,2025,12,PRD_007,TER_NE_02,684,165,519,2325600,1581408.0,50,120,12,2025,632.0,606.0,605.3333333333334,675.0,9.0
2023-04-01,2023,4,PRD_007,TER_SO_01,572,171,401,1944800,1322464.0,66,121,4,2023,523.0,583.0,559.3333333333334,572.0,0.0
2023-05-01,2023,5,PRD_007,TER_SO_01,569,104,465,1934600,1315528.0,65,49,5,2023,572.0,523.0,559.3333333333334,569.0,0.0
2023-06-01,2023,6,PRD_007,TER_SO_01,590,112,478,2006000,1364080.0,69,67,6,2023,569.0,572.0,554.6666666666666,590.0,0.0
2023-07-01,2023,7,PRD_007,TER_SO_01,580,152,428,1972000,1340960.0,35,118,7,2023,590.0,569.0,577.0,580.0,0.0
2023-08-01,2023,8,PRD_007,TER_SO_01,537,98,439,1825800,1241544.0,26,65,8,2023,580.0,590.0,579.6666666666666,537.0,0.0
2023-09-01,2023,9,PRD_007,TER_SO_01,599,168,431,2036600,1384888.0,70,93,9,2023,537.0,580.0,569.0,599.0,0.0
2023-10-01,2023,10,PRD_007,TER_SO_01,544,154,390,1849600,1257728.0,29,97,10,2023,599.0,537.0,572.0,544.0,0.0
2023-11-01,2023,11,PRD_007,TER_SO_01,551,170,381,1873400,1273912.0,71,97,11,2023,544.0,599.0,560.0,551.0,0.0
2023-12-01,2023,12,PRD_007,TER_SO_01,576,123,453,1958400,1331712.0,71,91,12,2023,551.0,544.0,564.6666666666666,576.0,0.0
2024-01-01,2024,1,PRD_007,TER_SO_01,587,141,446,1995800,1357144.0,27,80,1,2024,576.0,551.0,557.0,587.0,0.0
2024-02-01,2024,2,PRD_007,TER_SO_01,689,130,559,2342600,1592968.0,43,64,2,2024,587.0,576.0,571.3333333333334,689.0,0.0
2024-03-01,2024,3,PRD_007,TER_SO_01,645,142,503,2193000,1491240.0,41,72,3,2024,689.0,587.0,617.3333333333334,645.0,0.0
2024-04-01,2024,4,PRD_007,TER_SO_01,627,189,438,2131800,1449624.0,57,83,4,2024,645.0,689.0,640.3333333333334,627.0,0.0
2024-05-01,2024,5,PRD_007,TER_SO_01,726,179,547,2468400,1678512.0,69,119,5,2024,627.0,645.0,653.6666666666666,726.0,0.0
2024-06-01,2024,6,PRD_007,TER_SO_01,600,174,426,2040000,1387200.0,32,104,6,2024,726.0,627.0,666.0,600.0,0.0
2024-07-01,2024,7,PRD_007,TER_SO_01,618,136,482,2101200,1428816.0,68,100,7,2024,600.0,726.0,651.0,618.0,0.0
2024-08-01,2024,8,PRD_007,TER_SO_01,599,153,446,2036600,1384888.0,34,109,8,2024,618.0,600.0,648.0,599.0,0.0
2024-09-01,2024,9,PRD_007,TER_SO_01,651,186,465,2213400,1505112.0,54,85,9,2024,599.0,618.0,605.6666666666666,651.0,0.0
2024-10-01,2024,10,PRD_007,TER_SO_01,687,207,480,2335800,1588344.0,62,92,10,2024,651.0,599.0,622.6666666666666,687.0,0.0
2024-11-01,2024,11,PRD_007,TER_SO_01,704,201,503,2393600,1627648.0,28,132,11,2024,687.0,651.0,645.6666666666666,704.0,0.0
2024-12-01,2024,12,PRD_007,TER_SO_01,744,141,603,2529600,1720128.0,55,70,12,2024,704.0,687.0,680.6666666666666,744.0,0.0
2025-01-01,2025,1,PRD_007,TER_SO_01,729,168,561,2478600,1685448.0,34,110,1,2025,744.0,704.0,711.6666666666666,666.0,63.0
2025-02-01,2025,2,PRD_007,TER_SO_01,712,161,551,2420800,1646144.0,34,65,2,2025,729.0,744.0,725.6666666666666,662.0,50.0
2025-03-01,2025,3,PRD_007,TER_SO_01,755,227,528,2567000,1745560.0,48,128,3,2025,712.0,729.0,728.3333333333334,670.0,85.0
2025-04-01,2025,4,PRD_007,TER_SO_01,799,181,618,2716600,1847288.0,52,102,4,2025,755.0,712.0,732.0,643.0,156.0
2025-05-01,2025,5,PRD_007,TER_SO_01,780,230,550,2652000,1803360.0,62,158,5,2025,799.0,755.0,755.3333333333334,662.0,118.0
2025-06-01,2025,6,PRD_007,TER_SO_01,774,151,623,2631600,1789488.0,38,106,6,2025,780.0,799.0,778.0,647.0,127.0
2025-07-01,2025,7,PRD_007,TER_SO_01,693,174,519,2356200,1602216.0,49,118,7,2025,774.0,780.0,784.3333333333334,670.0,23.0
2025-08-01,2025,8,PRD_007,TER_SO_01,745,160,585,2533000,1722440.0,27,66,8,2025,693.0,774.0,749.0,631.0,114.0
2025-09-01,2025,9,PRD_007,TER_SO_01,700,180,520,2380000,1618400.0,56,100,9,2025,745.0,693.0,737.3333333333334,650.0,50.0
2025-10-01,2025,10,PRD_007,TER_SO_01,724,221,503,2461600,1673888.0,59,137,10,2025,700.0,745.0,712.6666666666666,718.0,6.0
2025-11-01,2025,11,PRD_007,TER_SO_01,734,198,536,2495600,1697008.0,30,94,11,2025,724.0,700.0,723.0,710.0,24.0
2025-12-01,2025,12,PRD_007,TER_SO_01,802,196,606,2726800,1854224.0,33,95,12,2025,734.0,724.0,719.3333333333334,717.0,85.0
2023-04-01,2023,4,PRD_007,TER_SO_02,575,168,407,1955000,1329400.0,58,79,4,2023,603.0,561.0,578.6666666666666,575.0,0.0
2023-05-01,2023,5,PRD_007,TER_SO_02,608,138,470,2067200,1405696.0,30,91,5,2023,575.0,603.0,579.6666666666666,608.0,0.0
2023-06-01,2023,6,PRD_007,TER_SO_02,564,116,448,1917600,1303968.0,29,77,6,2023,608.0,575.0,595.3333333333334,564.0,0.0
2023-07-01,2023,7,PRD_007,TER_SO_02,587,174,413,1995800,1357144.0,51,116,7,2023,564.0,608.0,582.3333333333334,587.0,0.0
2023-08-01,2023,8,PRD_007,TER_SO_02,523,162,361,1778200,1209176.0,52,103,8,2023,587.0,564.0,586.3333333333334,523.0,0.0
